"id","name","title","org","checksum"
"1844","datasets/gov/msa/lengvieji_automobiliai","Tarnybiniai lengvieji automobiliai","Marijampolės savivaldybės administracija","148488fdda6da2e1472f42cafd45c7837cbdcb2a25958b1574864b8068c738d9"
"2030","datasets/gov/lsd/socialiniu_mediju_stebesena","Viešojo sektoriaus Facebook paskyrų stebėsena","Valstybės duomenų agentūra","68bbb757c2a41308ea1e0ac23503f65369cab7a95190fc4f45b34053b22beb77"
"1445","datasets/gov/mita/prekiu_paslaugos","Žinioms imlių produktų duomenys","Mokslo, inovacijų ir technologijų agentūra","2f3a8ba816b3acb8f7671406c3a9437cdd4510918669968b9de8195f172f5242"
"2047","datasets/gov/lsd/grid","Statistiniai tinkleliai: 1 km stačiakampės ir šešiakampės gardelės","Valstybės duomenų agentūra","7c5342f368285fc54c7fcc5bc494c5d347e79e0a90baa2f858242bca22469331"
"2048","datasets/gov/lsd/svietimas/pasiekiamumo_teritorijos","Švietimo institucijų 15 ir 30 minučių pasiekiamumo pėsčiomis ir automobiliu teritorijos","Valstybės duomenų agentūra","1b72673e11a3406af409461b302a5515f57f12d5ccf88666d5b9e75b17731f84"
"1953","datasets/gov/msa/veiklos_pajamos","Pagrindinės veiklos kitos pajamos","Marijampolės savivaldybės administracija","d70b77b0029678246c67a7e92ad16d61d8dbc9739744b2a6dc1ee49a45385e65"
"1954","datasets/gov/msa/subjektu_finansiniai_duomenys","Kontroliuojamų ir asocijuotų subjektų finansiniai duomenys","Marijampolės savivaldybės administracija","30f2c2f493ef108db35da53fde48ef16db4200fbd5f45336b86a5d279b514849"
"1305","datasets/gov/msa/paslaugu_finansavimai","Socialinių paslaugų finansavimo planas","Marijampolės savivaldybės administracija","a958cef9f3a64af5147b92274018eb75e4fbba878b126960e2648f3b37b963bb"
"1918","datasets/gov/msa/socialines_paramos","Išmokėtų išmokų statistiniai duomenys","Marijampolės savivaldybės administracija","b7ef61570989abbf77e04abc8513408e334a73d08718f27090f0a4120823493e"
"1947","datasets/gov/msa/ataskaitos","Finansinės būklės ataskaita","Marijampolės savivaldybės administracija","3dabc1892c4bb6a941296b3baaffcfff619f0b1554efe5e70d7f144e6c85e3ec"
"1924","datasets/gov/msa/paslaugu_sarasai","Administracinės paslaugos","Marijampolės savivaldybės administracija","1043d5f74bb25e0329196ca6439d772a765856031fe0f3222003dfd7e7c0e619"
"1949","datasets/gov/msa/veiklu_ataskaitos","Veiklos rezultatų ataskaita","Marijampolės savivaldybės administracija","b6f9cf16ffe192fc93c45a20f2e434e7c8315da22ca1e10bfd13d5dbcda5b43f"
"1951","datasets/gov/msa/veiklu_sanaudos","Veiklos pajamos ir sąnaudos","Marijampolės savivaldybės administracija","c02cd4fa08274dbed6fb0ee802e390bcac5e38a93ba1da7bce94a19fa207f68d"
"1925","datasets/gov/msa/viesieji_pirkimai","Viešieji pirkimai","Marijampolės savivaldybės administracija","cf8b89fe043a9ce3ccde4c3993678d0a843f6d40ff3dd68e34af32b2ed546fc2"
"1304","datasets/gov/msa/biudzetu_pajamos","Biudžeto pajamos","Marijampolės savivaldybės administracija","ee9f09093d10c557d1fd125af06266d72d04899a863074288c77d5f74e78c949"
"1904","datasets/gov/msa/mazos_vertes_pirkimai","Mažos vertės pirkimai","Marijampolės savivaldybės administracija","f57f9d61eef01ecef4f3f152eeb31a24ec1ecb484899379f7d2d6bd5d5370576"
"523","datasets/gov/aaa/ezeru_monitoringas","Ežerų valstybinio monitoringo duomenys","Aplinkos apsaugos agentūra","5bc6ca2f3197554e91bdbf686e148a6c93f33b90deecc0b71067d9bc66c824c7"
"1635","datasets/gov/aaa/organiniu_tirpikliu_irenginiai","Organinius tirpiklius naudojančių įrenginių sąrašas","Aplinkos apsaugos agentūra","0126e6c55490b524f4d3a6b3221295a421738229fb9451246ea98ceda5f61ed9"
"884","datasets/gov/aaa/oro_tersalu_duomenys","Į aplinkos orą išmetamų teršalų apskaitos duomenys","Aplinkos apsaugos agentūra","e7fb686926274e3dabf50552e2e2d034a46a294b533dd1deac5003e57c486b68"
"1950","datasets/gov/msa/pinigu_ataskaitos","Pinigų srautų ataskaita","Marijampolės savivaldybės administracija","d3c867ee1a3b44d68cb89009f14cf7d9e39dc4b4350581e383e46f7144055958"
"1847","datasets/gov/vk/bva","Valstybės kontrolės biudžeto vykdymo ataskaitų duomenys","Lietuvos Respublikos valstybės kontrolė","28fb3121b24a4fd3b4a245bb079252c1108f6e7b97faa16e883714923fdf6565"
"1685","datasets/gov/vk/fba","Valstybės kontrolės finansinės būklės duomenys","Lietuvos Respublikos valstybės kontrolė","8a0307eaa371caeca3e710556492dd215a657af3ee9aceff408b5ede153b1741"
"1695","datasets/gov/vk/apdovanojimai","Valstybės kontrolės darbuotojų paskatinimai ir apdovanojimai","Lietuvos Respublikos valstybės kontrolė","b548761ab71d4b6b3dd34a568e1366e94ce64c9959bd40efaf5e98127d2bbab3"
"1687","datasets/gov/vk/vra","Valstybės kontrolės veiklos rezultatai","Lietuvos Respublikos valstybės kontrolė","d9fcdc38523919c6d790bad853ea4da209b50ad12689f51d58f7d6154dacaf3d"
"1688","datasets/gov/vk/alga","Valstybės kontrolės darbuotojų vidutinė pareiginė alga","Lietuvos Respublikos valstybės kontrolė","4544cd8a13ee10be254c5bd43be9ffd82a0f507cba734c6a3e2556187c40100b"
"1330","datasets/gov/lgt/potencialus_tarsos_zidiniai","Potencialių taršos židinių duomenys","Lietuvos geologijos tarnyba prie Aplinkos ministerijos","da5ab96214d1f65ac016c3f7704fd075524cde13cda56e37831ed7eeb6d94e29"
"1332","datasets/gov/lgt/valstybinio_pvm_hidrochemijos_duomenys","Valstybinio požeminio vandens monitoringo hidrochemijos duomenys","Lietuvos geologijos tarnyba prie Aplinkos ministerijos","be6d8102ebcb104ea817a09469373a3d5e88e0ddc411ba7b8f6833b464a76a7e"
"1341","datasets/gov/lgt/zemes_gelmiu_istekliu_rusys","Žemės gelmių išteklių rūšys (klasifikatorius)","Lietuvos geologijos tarnyba prie Aplinkos ministerijos","de90cd3fe8f28c5fee35caa9c842e05bcadb049985b5aae072602b6252179419"
"1328","datasets/gov/lgt/leidimai_tirti_zemes_gelmes_duomenys","Leidimų tirti žemės gelmes duomenys","Lietuvos geologijos tarnyba prie Aplinkos ministerijos","1f34d63c87f39a74626f788dfd548bd07d9d479405010b607a3c25893864996d"
"2024","datasets/gov/lsd/svietimo_istaigos","Švietimo ir mokslo institucijų duomenys","Valstybės duomenų agentūra","5b467ab247ad31d4549e004df7a4b6be145f5c3601d6deba1f1b55d645e5ff1c"
"2059","datasets/gov/lsd/darbuotoju_darbo_uzmokestis","Darbuotojų skaičius pagal spalio mėn. darbo užmokesčio dydį","Valstybės duomenų agentūra","3df848012bb89d6f5a68ca2d59b71065267c0015354b7a79300a8d2ffcaf0eac"
"2058","datasets/gov/lsd/sdg","Kaimo gyventojų, gyvenančių 2 km spinduliu nuo visus metus funkcionuojančio kelio, dalis, 1 km stačiakampėse gardelėse","Valstybės duomenų agentūra","3ad26aac8aca5b395d90202e5a8d7ce7b949a5fb129165cbb71aba84b6509303"
"2066","datasets/gov/lsd/miskai","Miškų būklės tyrimo duomenys","Valstybės duomenų agentūra","d866224668d10f1ce28d2d9b6e389440be8de1a8c4c6072fadf0c59c5858d553"
"2055","datasets/gov/aaa/ezeru_monitoringas","Ežerų valstybinio monitoringo duomenys","Aplinkos apsaugos agentūra","43af364a988ca08f40e821fda810e7f8331d88962c33dca3bf88ee90db192db2"
"1055","datasets/gov/aaa/upiu_monitoringo_duomenys","Upių valstybinio monitoringo duomenys","Aplinkos apsaugos agentūra","a8ae6b7a71125fb2d8f4d0ebf29902109cf42e809093ddabe575a63fded069e9"
"1786","datasets/gov/aaa/gaminiu_duomenys","Gaminių tiekimo vidaus rinkai apskaitos duomenys","Aplinkos apsaugos agentūra","056e51b5d93f05d84b10df89582d470bdfb7d2112fe4b2d005d774fd300424bf"
"607","datasets/gov/vmi/mm_registras","Mokesčių mokėtojų registre fiksuoti juridinių asmenų duomenys","Valstybinė mokesčių inspekcija prie Finansų ministerijos","8d751063a7e3d816223ecc814653f206dc4966b267096ebf0aa058888a5dc9ec"
"1670","datasets/gov/lsd/covid19","COVID-19 pandemijos duomenys","Valstybės duomenų agentūra","cb9577832c8758fa40752ecebf93364f97d52ae44b7fee546484217ffd403d77"
"2069","datasets/gov/vmi/verslo_liudijimai","Fizinių asmenų, vykdančių veiklą pagal verslo liudijimą, duomenys","Valstybinė mokesčių inspekcija prie Finansų ministerijos","dfab5cb2ec8bee89810f399d4ba8740fb71a19e453d3f9b2cb6da47956666d2f"
"1559","datasets/gov/aaa/chemijos_naudotojai","Juridiniai ir fiziniai asmenys savo ūkinėje ar pramoninėje veikloje naudojantys chemines medžiagas ir (arba) cheminius mišinius","Aplinkos apsaugos agentūra","69f1cccf3e107288690fd36580b5b10d4baa4aa002cf6858b7bf0919abbe5305"
"1561","datasets/gov/aaa/cheminiai_misiniai","Lietuvos rinkoje esantys pavojingi cheminiai mišiniai","Aplinkos apsaugos agentūra","2366ddf44f5433bf94db163e3565339c6c3820a771501d24900c5a00121f135f"
"1560","datasets/gov/aaa/chemines_medziagos","Lietuvos rinkoje esančios pavojingos cheminės medžiagos","Aplinkos apsaugos agentūra","7d6b30064d98d7316073d126eda711fa65614ccc0ccd041b93ed4d3e1f46cab1"
"1621","datasets/gov/lsd/svietimas/suaugusiuju","Suaugusiųjų švietimo statistinio tyrimo duomenys","Valstybės duomenų agentūra","90df800e7edc874a48fd84f7256e1da8b7030698c99c193813a8cafc99663999"
"1321","datasets/gov/lsd/covid19","COVID-19 atvejai pagal darbovietes","Valstybės duomenų agentūra","4bb6ce995e4637c16b2cac1dd5a83c6298fcb15b9caf274ede6b64ed4b3ecd3a"
"1451","datasets/gov/lsd/covid19","COVID-19 imunizacija pagal darbovietes","Valstybės duomenų agentūra","a0ae9e72f50388b0028655b1f7689ce4a9a47c300b179580df35f70156906975"
"1927","datasets/gov/lsd/klasifikatoriai/veiklos","Ekonominės veiklos rūšių klasifikatorius (EVRK 2 red.)","Valstybės duomenų agentūra","3688e64989a2b9ec168d1c4be48cd56cbe15d43b5fb1627bfac3e94a6c3be901"
"1716","datasets/gov/muitine/sandeliai","Muitinės ir kitų valstybės institucijų prižiūrimų sandėlių sąrašas","Muitinės departamentas prie Lietuvos Respublikos finansų ministerijos","8cf241644987edbed675b7d9a99d6baf41adefe79a6c2518a02328e342713c8c"
"1335","datasets/gov/avnt/imoniu_bankrotas","Įmonių bankroto ataskaitų duomenys","Audito, apskaitos, turto vertinimo ir nemokumo valdymo tarnyba prie Lietuvos Respublikos finansų ministerijos","166bebe4b9d9f30c6308349e6a0a9025b27be1f76c973dd80aaa36409522a51d"
"1333","datasets/gov/avnt/imoniu_restrukturizavimas","Įmonių restruktūrizavimo ataskaitų duomenys","Audito, apskaitos, turto vertinimo ir nemokumo valdymo tarnyba prie Lietuvos Respublikos finansų ministerijos","95f5977223ea177d3851d69c3a7681d658787ec16561ff97ad3896f3d8f80616"
"1302","datasets/gov/giscentras/grpk","Georeferencinio pagrindo kadastro atviri duomenys","VĮ Žemės ūkio duomenų centras","45fba006ba755bbcfa0332b7516c47a31242fb64888d183914df33ca05743b3b"
"1508","datasets/gov/vsdfv/ds","Draudėjai","Valstybinio socialinio draudimo fondo valdyba prie Socialinės apsaugos ir darbo ministerijos","359122944064aab46284fa6c0e2631fe99ae4317c87280fe2669416681c7bc6e"
"1510","datasets/gov/vsdfv/vap","Vidutinės apdraustųjų pajamos","Valstybinio socialinio draudimo fondo valdyba prie Socialinės apsaugos ir darbo ministerijos","00a47399c742e1d934af9d30366634c86f8d7a92e9e514fee7b20d835698fe28"
"1327","datasets/gov/lgt/leidimas_naudoti_naudingasiais_iskasenas_duomenys","Leidimų naudoti naudingųjų iškasenų (išskyrus angliavandenilius), požeminio vandens išteklius ir žemės gelmių ertmes, duomenys","Lietuvos geologijos tarnyba prie Aplinkos ministerijos","1cd2b444fd6de42ace31235e2a87d5c07f44e5f256fda8ea862e414805980527"
"1952","datasets/gov/msa/pajamu_sanaudos","Finansinės ir investicinės veiklos pajamos ir sąnaudos","Marijampolės savivaldybės administracija","0ea5b40e9cef59344738193c5db1396b5322520af158134b8227e823590949de"
"1671","datasets/gov/aaa/fdujos","Fluorintų šiltnamio efektą sukeliančių dujų duomenys","Aplinkos apsaugos agentūra","9b18881dbebb26580c40c20923c070965f4f585359e72354176b1c3d8f4645d5"
"","datasets/gov/sumin/vintra","","","5ce6e512ed88a6e6426ea60f7c1a52d744bcfcdc07634056858db95d5c060568"
"","datasets/gov/vrk/rezultatai","","","2f93bf9af4db202045d7cdebc908ab629c49d4186d6af98901ff8d735fc6a48e"
"","datasets/gov/vrk/reklama","","","54fe35e0403c82e9d08d2cf2bcff192d8be20f4664b23b57311e71e55508c218"
"","datasets/gov/vrk/remimai","","","1b083b6e75243288c95fb92f532435f5db61abd7a1dce223e009e00227411828"
"","datasets/gov/vrk/islaidos","","","06e1d614b8327b592284ca7d5cc8488b677cb16d9184180f86153403487f5dd5"
"","datasets/gov/vrk/pajamos","","","6b2122440f430d6f700d6b5879808509d4690e05dbbbae3deb1d70f4ebdba7bd"
"","datasets/gov/vrk/kandidatai","","","ecfcacdff5c12291b50df937ab092c9668c2fa77f24921c40f75fba306d92c86"
"","datasets/gov/vrk/isrinkti","","","b17034a91faf240ca40b795fad19ef813af4da10dd619bc32394361d02930498"
"","datasets/gov/vrk/reitingo_eilutes","","","91be6a04c1f5eb61f7e440ea3ff6fd6408f3ccad8d8ec6fb44dcabd9874e4e1a"
"","datasets/gov/vrk/apylinkes","","","9492ae34cb886721750225ad51e9ac34ae771d394db73ed722754bdb7347b744"
"","datasets/gov/vrk/balsave","","","f0a97c98d994030956731b54e4ac34722b382a8b3b9026496fc7cca766d50d03"
"","datasets/gov/vrk/nariai","","","2a9ac24c48bd04780ccc9268cdc794f0db053422293f0104f9df7cf254c104c2"
"","datasets/gov/vrk/pirmumo_balsai","","","ce7917f6dd75b19c9eb92b25b529e65db57414d2b31714f5af3f43f18d3d1604"
"","datasets/gov/hi/lovos","Stacionaro lovų skaičius ir jų veiklos rodikliai
","","0c4fb80e6b86d6e127adb7b0b242d4275360feae295c1ab7828d78b1eaf4d565"
"","datasets/gov/hi/mirtys","Nuolatinių Lietuvos gyventojų, mirusių Lietuvoje ar užsienyje, mirties atvejų ir jų priežasčių duomenys","","d39fc9766d6f30f82f222803e45e934f187a072e2d45bb20a64b5995098b651d"
"","datasets/gov/hi/specialistai","Visuomenės sveikatos priežiūros specialistų duomenys","","7f60328f17b4a7a41dfec170801c6e8bec0f106de6c4dcb91b5b3d32e456a83f"
"","datasets/gov/hi/profesines","Lietuvos Respublikos profesinių ligų valstybės registro duomenys","","9bbbb5cb4d98b044f5f9df8afec116bccd148c3b6eec6bc7c97b95239b8024d7"
"","datasets/gov/hi/vaistu_suvartojimas","Antimikrobinių vaistinių preparatų suvartojimo Lietuvoje duomenys","","66c9ccd658d432991fb69435a2beda39cc4bf5a240cc75ea9e94bdb12cc6d705"
"","datasets/gov/hi/gyvensena/suaugusiu","Suaugusiųjų gyvensenos duomenys","","ac0dcb435b251640c7e2d40f4c993f4f6762591855303047c99db53aa96c96c7"
"","datasets/gov/hi/gyvensena/vaiku","Vaikų gyvensenos duomenys","","49b5b204b9de5cf252e2ea710a14f9eebbb1be5a7ec35a4c481e4c0793c6b885"
"","datasets/gov/zuikvc/kiauliu_laikytojai","","","3308ae78b4cb85801846bdfcb15473fad36408677b41f85df341ab81a50c9473"
"","datasets/gov/zuikvc/aapis","","","f77916f4464c59151a4e90ee2783d4ad62b1faaa243c9f7624d02a0f947172e0"
"","datasets/gov/zuikvc/bandos","","","847eb3a23acd82262adb03081c2dd1656ee1955bb3026c36b5d6a34ad3a3e3fc"
"","datasets/gov/zuikvc/ozku_ukiai","","","e9e837c962a77e0c6c7f29b04e5c816fe6e8e695781953c553bdb099babd3636"
"","datasasets/gov/zuikvc/gyvuliu_importas","","","be031030992ed3c9387e19e65935405f4a76cac17f106df449b35bc18dc30632"
"","datasets/gov/zuikvc/telyciu_karviu_amzius","","","d3cd839cc9d22a8a3b8a9827cb291b38e2bb3525ecfcba177d51232ba3c0d876"
"","datasets/gov/zuikvc/skerdimai_imonese","","","1bbd29c48bc066d983e74ce75a1ec4c60cd6bcd5666314ff33bedd11362f2dc1"
"","datasets/gov/zuikvc/gyvuliu_atvedimai","","","44c2dfea46795de8a041ff251783d89128be8ab0028949c96530411fb3fd1d09"
"","datasets/gov/zuikvc/laikytojai_bandos_vietos","","","2d431452e21d1012968a3579355acf4d2fad8a90c090ea8fe432558eca22e50a"
"","datasets/gov/zuikvc/galvijai_pagal_veisles","","","6ca6375dc67c2fc6f8fa16a58765e52ce8e6c63432b85b5c9c38604c383873d9"
"","datasets/gov/zuikvc/bandos_gyvuliai","","","781b6fb2cd5f55bbbbdacbc4217604c6822591107e5c5bf9442a17737e672a6d"
"","datasets/gov/zuikvc/naudmenos","","","ebfc0401a110623b1abe62190cb5c444ab7830014ec6bcfc57844d0f4d449ae3"
"","datasets/gov/zuikvc/aviu_ukiai","","","10539b37d884e9e3d4d111a379c73ae81cfe83dcd97f6fac335930a07a43ae88"
"","datasets/gov/zuikvc/galvijai_lytys_amzius","","","ebed58c8b26fe8cbe87c83f21e689b9f94678c99038b8af5823f6b61a9851a7e"
"","datasets/gov/zuikvc/galviju_pasiskirstymai","","","01ba47336267a2633c5bfc74be3920363db0792ff694db49a2e9518c18380358"
"","datasets/gov/zuikvc/galviju_likvidavimai","","","5ace0fb3c06fbb01657ba96fe1f69025c5815acf66481d062b8789e4d63cc371"
"","datasets/gov/zuikvc/sklypu_ribos","","","345c1bcc4ae4d3eaceeb6de72828a4a0255007a5736b34a5ff3a1ec9d3c1520b"
"","datasets/gov/zuikvc/galviju_skerdimai","","","0b26dc6dcde30b1e1e44d080057894bde381ababff8f594b2443d6ac073d16ab"
"","datasets/gov/zuikvc/kritimai","","","4b2782352fc50089485b8114198cef2d68fedb134a31b357590f0905a05724a6"
"","datasets/gov/zuikvc/gyvunu_bandos_skaiciai","","","0713b65f9fe02b8e6ad6b89d1ca90e9ffcf19c8945891e43759166b67b662ec5"
"","datasets/gov/zuikvc/aviu_ozku_lytys","","","612ce716dcb3029295c37f88f79939f91fab40eae1b813f39c19738060983b07"
"","datasets/gov/zuikvc/eriavedes_ozkavedes","","","a0ddeb01451fe5342ecf3c6d50ac2e262cf9548653203d0016ebd5123e0e1aaa"
"","datasets/gov/zuikvc/galviju_pasiskirstymai_zub","","","c01f5a1c69274710aecdb44d879a5e5325c14265be980894f6e31aa1093bb269"
"","datasets/gov/zuikvc/arkliu_pasiskirstymai","","","c5ebaf707f72f393cf4c6f99789f7afc683d31b94f29d743ef262365f92b8e7f"
"","datasets/gov/zuikvc/pieniniu_karviu_ukiai","","","e2c3f6bdd490abf04d1a7f125aeac6ec65bcb6fd71a3e46f3191cb493711cfac"
"","datasets/gov/zuikvc/kiauliu_bandos","","","4d793a0bf3bdac7211573332ac2c5a817e8cf3bb60c20e644b06cc26bf54b295"
"","datasets/gov/zuikvc/aviu_ozku_pasiskirstymas","","","7f8186924b282e58ac8f86d1c17148d03087f4443f347c4ab61cd8bc103aefa5"
"","datasets/gov/zuikvc/galviju_ukiai","","","349605246a7e34f07749eea3740b08f35f74174b6aed6948d959ed7c122549bb"
"","datasets/gov/zuikvc/karviu_telyciu_pasiskirstymai","","","263c6e39a2873c4e9454a43f6fbb65c98cc298fb008810e6ab5aa8aa537dab23"
"","datasasets/gov/zuikvc/gyvuliu_eksportas","","","b8d020f1d9dfef3ff97cdfb08b775da7f0462ee36bb3b005a064a04e83e54153"
"","datasets/gov/zuikvc/galviju_veisles","","","825de021aa48576607fb0e6b8816922f572a7ac8317836207ecf95c044c9c8dd"
"","datasets/gov/lsd/zemes_ukis","","","3193908bbee0bb12119b06aae3d6842fc1ed195a7836ce82c3c0345cfa747bce"
"","datasets/gov/lsd/sveikata/mirciu_priezastys","","","9e3b9f4a21bcea02a7cf9eb62d9a439089d1828f1a7818c3b196de98dbd728a4"
"","datasets/gov/lsd/cl/sektoriai","Sektorių ir subsektorių klasifikatoriai","","13d73093b67aa4a866a96b92c170d8ec769eb48e15c7d2cbd2ba8b8d33c54756"
"","datasets/gov/lsd/cl/ja_asmenys","Juridinių asmenų ekonominės veiklos rūšys ir instituciniai sektoriai","","4c840eba85746c97af84c065e7836bb2a3098319a965f96fe1345bf5daba3bdb"
"","datasets/gov/lsd/turizmas/atvyksta","Atvykstamojo turizmo statistiniai tyrimai","","c00250ca3fe914d82ea1f1ccf16f1aa4d7f0b0691e611631884f48d3d95c961e"
"","datasets/gov/pb/dizainai","Dizainai","","a1495c7f33cad1a95f0b0304170508137ee62d46679c3f7a9d68ee97d10b0224"
"","datasets/gov/bva","","","679162ec2c994dcf74dd5f14a8d092205cf77ee95f698225452241c064402b29"
"","datasets/gov/vra","","","8556e78be125668aa3fff2bc00fd59cfc5b2104c70f662660c390dc7ca39d7d6"
"","datasets/gov/pb/patentai","Patentai","","7c16e0da22700131b6a7d2c4807ef058ffe2eb45d0d7ea57d352d27c84a969cc"
"","datasets/gov/pb/prekiuzenklai","Prekių ženklai","","e018b0521dcab5135871094c62ca85eeab618c782cf34f7a2447a446a06966df"
"","datasets/gov/miskai/pvp","","","0bbc07346996648b654bbd11c83886f5a832bd95202c5d7b1fd377cc42365266"
"","datasets/gov/miskai/sekline","","","fd6f67825f9c1a74e2a1c4aa87099a00905a0e20cb0e18200eb7b264881b2145"
"","datasets/gov/miskai/vmp","","","69f98915178c45b097bfc4f43efbe77df8bc85ffdda92d3bb6a4d2651f8ec6d6"
"","datasets/gov/miskai/apskaita","","","6b225a862444287e45313e71c634df3f970b9c1ce1de44d2d659c0ae5f3f458b"
"","datasets/gov/miskai/monitoringas","","","3c3eddcd1a84f184a1e07dbd13e45089926a60a9a3ae255f57fd8a42a43260ed"
"","datasets/gov/miskai/sanitarine","","","bbcbbcc1592438065a596a53e1a7dcf190fa0ed861dba0eaa4b69cf58fe6b5a3"
"","datasets/gov/miskai/leidimai","","","62ce2b39aa55b461984acffc738d732c932746e087750c813934317a01440abd"
"","datasets/gov/sadm/parama_mokiniams","","","9aecc386bb1a54da98ea0a660a0005d5ede176e641562f0287e5d0a03b8f836c"
"","datasets/gov/sadm/ismokos_vaikams","","","cd6816b3c3c51ad9da2c2c4dae09b2d15e1e4a3776cf84d741c5bad4f19f7e56"
"","datasets/gov/sadm/kompensacijos","","","03eb462519ed09868b71c0f17ce23b6af1b0901bc56a9a83762e0df8d42d2967"
"","datasets/gov/sadm/charakteristikos","","","c9783d9579996402f85d68243305d2889802b60e4427cf4b9a751d9a3eecbea8"
"","datasets/gov/aaa/upiu_bukles_duomenys","","","ce2d6b06d09bcb1c46ec1f573c93c232e7e5abf241108b4cf610c024436406b2"
"","datasets/gov/aaa/upes_kanalai","","","7f9c71e3947585c7b90d537986adacfd49e0007b60825404f92c3d3ec88814b8"
"","datasets/gov/aaa/pakuociu_tiekimas","","","1df79be0091f8c012737b3e890a05e9637414e0fd2e91ffa45f911e8c34b3ac1"
"","datasets/gov/aaa/ezerai_tvenkiniai","","","e66b0aa704878391815ae052fdac5cc06cf96e6939e6fc4b79b19fd8c3d9ccd2"
"","datasets/gov/aaa/ezeru_bukles_duomenys","","","5eae2efe3cab4b8b6626bf40e5f9eb17fd907482cd8c4ccb213127ce101ef820"
"","datasets/gov/aaa/oro_stociu_matavimai","Lietuvos valstybinio oro monitoringo automatinių stočių matavimo duomenys","","f47b7bc3767426afa353debe47ea656812979649c25fa763624f149fb78e24d3"
"","datasets/gov/aaa/tersalu_inventorizacijos_duomenys","","","9f4b59f47d54305ebc24373f744dc029584fbb1a8452eeded489100ac7075627"
"","datasets/gov/aaa/vandens_naudojimas","","","578ec563d9a0792850312a227eaa1c07da8bf94beba87d322be213206c04ee65"
"","datasets/gov/aaa/isleid_perd_tersalai","","","609a67ae1aaee0cd1f48105fdba211717504091c50788044fc326e237763675d"
"","datasets/gov/aaa/atlieku_tvarkymas","","","42d1d902690aaf8b57324bbe374eca9a6f32aa56109a3ee4d4de0857b46f7399"
"","datasets/gov/aaa/nuotekos","","","d9a601b130928d7c19ba2e95858c34e460e8aaa7a5939b7bc65ba63dae94fc3c"
"","datasets/gov/aaa/integruotas_monitoringas","","","d63138d31dac1dcc343fecabd9210ddbfc804403320bc76761654f1c44ec4b4a"
"","datasets/gov/aaa/oro_monitoringo_matavimai","","","4ed27413039bbe3a26535996c03ded1263abd83a0434911add95df414411ced0"
"","datasets/gov/aaa/oro_tarsa","","","ba90ea92892646aa522bdfbbf07ca59e3c5dc9fa6095808b46616b767b366544"
"","datasets/gov/vlk/dpsdr_draudziamieji","","","bdd52ae4e8131e9b778da8b7ad25397c2f1e82280fd1ae7ab02d9fee0245e4df"
"","datasets/gov/vlk/dpsdr_apdraustieji","","","1768204fb6f8a2fec73f7aff6ac9d051241b5117e1f96810640e002356097141"
"","datasets/gov/vlk/cavp_mpp","","","d144126e6e0c8a32c1c08ccb9f690241d3ac7c19322f2ebc0a0bac89267e8cd7"
"","datasets/gov/vlk/sutartines_sumos","","","ace9b192c9fc51d1beea7d250ae277c49720b5c6b47894d38b6aeafb8d10dc4f"
"","datasets/gov/vlk/intervencijos","","","7d9e5a40e956078d7cfe3829d874d467e2738e487e0f2f7e2bbe2c96d3d3de87"
"","datasets/gov/vlk/ambulatorines_paslaugos","","","e3c3efdf20620e7ffecb84cc8383616f61bb2e0bcb519b499b83add1f188a77f"
"","datasets/gov/vlk/stacionarines_slaugos_lovu_poreikis","","","cf7e32429c0b3b1e556fd8126bf1a6669711232cda417a9b3be84cff8798d8aa"
"","datasets/gov/vlk/prisirase_prevencines","","","7f25694ad470010f1f7cc4f11be32c59799b5b1f6c4f8f19337b53b67c61cf9e"
"","datasets/gov/vlk/stacionarines_paslaugos","","","e222319b35a713e577f5288a66f9034bb895e4945e55f18e4888b7cdfcb0e5b2"
"","datasets/gov/vlk/aktyvus_gydymas","","","bcfd91f27948490a07f4ed1e619906b7c61fca113fe4f44ea9f05a863ca47ee9"
"","datasets/gov/vlk/faktines_lovos","","","35bd4616f276300bdcc4316a9ea09a8fb859a880632b59525a29e6579ce45a4f"
"","datasets/gov/vlk/israsytos_saskaitos_es","","","b09c0bade85f7da43507faa319ad3263a942e952cc80c2a2ac6557478e77aae8"
"","datasets/gov/vlk/achi","","","1f395cbfcb4fdae91cb081aee1812639307c115b25743953accc940cc1dcc2fe"
"","datasets/gov/vlk/vidutines_trukmes","","","024c2fac51c09ce9fbfa4c192885ab7fd3e282c1f1ebe780586c734627f0ce98"
"","datasets/gov/vlk/islaidos_tlk10am","","","39ba756a8c01311137567ef67fcc3fbc9a0602d2098fa7ec67098f7b48088005"
"","datasets/gov/vlk/vykdymas","","","d11076850ac3f23552fb63ecf7d9caa3f32e5dc1ac0aac3aeab5f0a4d80e184e"
"","datasets/gov/vlk/cp_endoprotezai","","","4b29c4f0b5a49336ee2e52a9c99b488db62a9c987ed03d29e45226a213708040"
"","datasets/gov/vlk/kochleariniai_implantai","","","e84fa4defb83a792936caf2ed28ab03e31e6523ebc11e349311eb8f99615fc68"
"","datasets/gov/vlk/nmp_sumos","","","1cf0f76f361326824bb48192b6b0cccbf54facffafcd261ce866dc35a5b090fd"
"","datasets/gov/vlk/stacionarines_sutartys","","","1ee90a6b0b3714cfe34d17e2cc9c21926b16a6a19fedc75c058d19c103c2b9a4"
"","datasets/gov/vlk/ambulatorines_sutartys","","","6b9be737be126bc89d8fde96636285632013d008f368d702cc78dcde1ec91f25"
